person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
31,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12400,9.99,0.15,N,6,0
36,150000,MORTGAGE,5.0,EDUCATION,A,7000,7.29,0.05,N,15,0
31,100000,RENT,3.0,EDUCATION,B,8800,10.0,0.09,N,8,0
32,156000,MORTGAGE,14.0,PERSONAL,B,10000,9.63,0.06,N,9,0
26,54080,OWN,10.0,EDUCATION,A,5000,7.51,0.09,N,3,0
24,95000,MORTGAGE,2.0,VENTURE,B,20000,10.62,0.21,N,4,0
25,101000,MORTGAGE,9.0,EDUCATION,B,17000,11.71,0.17,N,3,0
32,65000,RENT,16.0,DEBTCONSOLIDATION,C,12400,13.49,0.19,Y,6,0
21,20000,RENT,4.0,PERSONAL,B,6400,10.99,0.32,N,3,1
30,54383,RENT,5.0,HOMEIMPROVEMENT,D,25000,15.65,0.46,Y,7,1
57,15840,RENT,2.0,MEDICAL,B,3000,10.38,0.19,N,20,1
22,75000,MORTGAGE,6.0,EDUCATION,B,14825,12.69,0.2,N,3,0
32,44500,MORTGAGE,16.0,VENTURE,A,6000,8.9,0.13,N,9,0
30,71000,RENT,8.0,VENTURE,B,8000,11.12,0.11,N,8,0
23,90000,RENT,4.0,DEBTCONSOLIDATION,C,13000,12.73,0.14,N,2,0
28,105000,MORTGAGE,12.0,EDUCATION,A,7000,,0.07,N,10,0
30,34000,MORTGAGE,8.0,PERSONAL,A,12000,,0.35,N,10,1
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0.05,N,2,0
31,52249,RENT,7.0,HOMEIMPROVEMENT,A,7000,7.49,0.13,N,7,0
27,35000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,5000,12.68,0.14,N,5,0
25,101424,RENT,6.0,PERSONAL,A,2000,7.29,0.02,N,3,0
24,69996,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5000,10.2,0.07,N,2,0
25,51500,OTHER,1.0,MEDICAL,D,13000,16.07,0.25,N,2,1
27,38004,RENT,8.0,MEDICAL,A,5000,9.63,0.13,N,10,0
24,25000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,8.0,0.4,N,2,0
45,35000,OTHER,6.0,PERSONAL,B,4800,,0.14,N,12,0
26,82000,MORTGAGE,7.0,VENTURE,B,7000,12.42,0.09,N,3,0
23,76000,OWN,3.0,EDUCATION,B,18000,10.99,0.24,N,2,0
27,64000,RENT,2.0,DEBTCONSOLIDATION,C,5000,12.99,0.08,N,8,0
24,30000,RENT,0.0,PERSONAL,D,6000,14.11,0.2,Y,4,1
21,50000,RENT,5.0,MEDICAL,B,6000,10.75,0.12,N,2,0
21,64000,OWN,5.0,MEDICAL,A,10000,7.66,0.16,N,3,0
26,64999,MORTGAGE,11.0,VENTURE,B,15000,10.99,0.23,N,2,0
22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4750,,0.12,N,3,0
25,54000,RENT,3.0,HOMEIMPROVEMENT,E,25000,16.82,0.46,N,4,1
24,75000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,3000,11.11,0.04,N,3,0
27,75000,MORTGAGE,6.0,PERSONAL,A,3500,6.03,0.05,N,10,0
47,28500,RENT,2.0,EDUCATION,A,5000,5.42,0.18,N,15,0
24,105000,MORTGAGE,2.0,MEDICAL,B,9850,9.63,0.09,N,2,0
36,62000,RENT,3.0,HOMEIMPROVEMENT,B,8000,11.12,0.13,N,12,0
29,130000,OWN,7.0,VENTURE,C,7000,14.65,0.05,N,9,0
24,28800,RENT,2.0,MEDICAL,B,8875,,0.31,N,4,1
24,33000,OWN,9.0,VENTURE,C,8000,14.26,0.24,Y,3,0
22,12600,MORTGAGE,,PERSONAL,A,2000,5.42,0.16,N,4,1
24,35000,MORTGAGE,3.0,VENTURE,A,3600,6.92,0.1,N,2,0
24,90000,RENT,9.0,DEBTCONSOLIDATION,A,20000,6.54,0.22,N,3,0
24,65000,MORTGAGE,2.0,PERSONAL,B,8000,12.69,0.12,N,2,0
33,38000,MORTGAGE,0.0,EDUCATION,C,2500,13.22,0.07,N,6,0
24,40800,RENT,0.0,VENTURE,A,2800,6.99,0.07,N,4,0
24,108600,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,12.18,0.14,N,2,0
23,36000,RENT,3.0,VENTURE,D,15000,14.59,0.42,N,4,1
23,42000,RENT,7.0,DEBTCONSOLIDATION,B,15000,11.83,0.36,N,2,1
25,42000,RENT,5.0,MEDICAL,B,6000,12.42,0.14,N,2,0
27,25440,MORTGAGE,5.0,EDUCATION,D,1200,,0.05,N,10,0
32,75000,MORTGAGE,8.0,MEDICAL,A,14000,6.03,0.19,N,10,0
25,45000,MORTGAGE,4.0,MEDICAL,A,5000,7.88,0.11,N,3,0
28,90700,MORTGAGE,11.0,HOMEIMPROVEMENT,A,20000,6.91,0.22,N,8,0
23,28000,RENT,2.0,VENTURE,C,2875,15.23,0.1,Y,3,0
23,43200,RENT,2.0,VENTURE,D,9100,13.24,0.21,N,2,1
24,56000,RENT,8.0,EDUCATION,A,5600,6.03,0.1,N,3,0
23,49000,MORTGAGE,7.0,MEDICAL,D,5000,15.21,0.1,N,2,1
35,130000,MORTGAGE,2.0,PERSONAL,B,12000,10.08,0.09,N,7,0
23,75885,MORTGAGE,7.0,MEDICAL,C,3000,11.03,0.04,Y,4,0
23,33000,RENT,3.0,EDUCATION,A,1200,8.32,0.04,N,2,0
28,48000,RENT,4.0,VENTURE,D,2000,14.96,0.04,N,5,0
21,35000,MORTGAGE,5.0,MEDICAL,B,1500,9.63,0.04,N,4,0
45,85000,RENT,0.0,PERSONAL,C,26000,14.27,0.31,Y,15,1
23,82500,MORTGAGE,0.0,PERSONAL,A,5000,8.49,0.06,N,2,0
22,12996,OWN,1.0,VENTURE,B,4750,,0.37,N,2,1
24,121000,MORTGAGE,0.0,EDUCATION,B,20400,10.75,0.17,N,2,0
23,27600,MORTGAGE,0.0,EDUCATION,C,1200,13.92,0.04,Y,3,0
33,143004,MORTGAGE,17.0,VENTURE,A,10000,6.99,0.07,N,9,0
24,105804,MORTGAGE,8.0,EDUCATION,A,15000,7.49,0.14,N,2,0
41,38500,RENT,6.0,DEBTCONSOLIDATION,A,7500,8.49,0.19,N,12,0
31,41196,RENT,1.0,VENTURE,A,7200,7.9,0.17,N,7,0
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0.12,Y,4,0
33,54000,RENT,1.0,DEBTCONSOLIDATION,D,6500,14.96,0.12,Y,7,1
36,100000,MORTGAGE,5.0,MEDICAL,A,9350,7.51,0.09,N,14,0
28,34000,MORTGAGE,12.0,MEDICAL,D,3500,15.58,0.1,N,6,1
23,30000,RENT,0.0,HOMEIMPROVEMENT,C,10000,15.27,0.33,Y,4,1
21,13000,RENT,0.0,DEBTCONSOLIDATION,C,9250,12.53,0.71,N,3,1
28,60000,OWN,1.0,HOMEIMPROVEMENT,C,5000,14.27,0.08,Y,5,0
23,45000,RENT,6.0,VENTURE,B,1600,10.08,0.04,N,4,0
22,75000,MORTGAGE,4.0,MEDICAL,A,9000,6.99,0.12,N,2,0
33,60000,MORTGAGE,2.0,EDUCATION,B,2500,10.83,0.04,N,8,0
24,133000,OWN,4.0,VENTURE,A,4000,7.4,0.03,N,3,0
37,66150,OWN,11.0,PERSONAL,C,17000,12.73,0.26,N,17,0
27,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,22000,14.09,0.34,Y,6,0
39,24000,RENT,1.0,DEBTCONSOLIDATION,A,8500,7.49,0.35,N,12,1
28,50000,RENT,5.0,PERSONAL,C,12000,13.11,0.24,N,10,0
25,92000,MORTGAGE,9.0,MEDICAL,B,13000,11.26,0.14,N,2,0
34,40000,RENT,2.0,PERSONAL,A,15000,,0.38,N,6,1
44,54400,RENT,3.0,MEDICAL,C,5000,12.61,0.08,Y,14,1
28,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,11.99,0.25,N,6,0
30,86706,MORTGAGE,6.0,MEDICAL,A,8500,6.62,0.1,N,10,0
25,44000,RENT,9.0,MEDICAL,A,9000,7.29,0.2,N,3,0
26,100000,MORTGAGE,11.0,PERSONAL,C,15000,13.99,0.15,N,4,0
42,74000,MORTGAGE,1.0,PERSONAL,C,16000,12.73,0.22,N,16,0
35,200004,MORTGAGE,19.0,DEBTCONSOLIDATION,A,6000,7.68,0.03,N,8,0
22,80000,RENT,5.0,DEBTCONSOLIDATION,B,3600,12.69,0.04,N,3,0
23,70000,RENT,4.0,PERSONAL,A,2000,7.66,0.03,N,2,0
22,56000,MORTGAGE,5.0,MEDICAL,E,15000,16.0,0.27,Y,4,1
22,39000,OWN,6.0,MEDICAL,A,1000,,0.03,N,3,0
25,100000,MORTGAGE,2.0,EDUCATION,D,15000,15.99,0.15,Y,3,0
35,52000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7000,6.03,0.13,N,5,0
25,52704,MORTGAGE,6.0,DEBTCONSOLIDATION,A,11000,8.94,0.21,N,3,0
31,62000,RENT,2.0,PERSONAL,B,12800,9.62,0.21,N,7,0
23,55000,RENT,0.0,EDUCATION,B,10000,10.59,0.18,N,2,0
28,62000,RENT,2.0,MEDICAL,C,12800,13.16,0.21,Y,5,0
42,889000,RENT,13.0,EDUCATION,A,20000,,0.02,N,17,0
38,20004,OWN,2.0,PERSONAL,B,6250,,0.31,N,12,0
26,65000,RENT,5.0,HOMEIMPROVEMENT,C,10000,14.27,0.15,N,4,0
27,55000,RENT,11.0,VENTURE,A,3000,7.68,0.05,N,7,0
34,101000,RENT,0.0,VENTURE,A,16000,6.17,0.16,N,9,0
30,170000,RENT,14.0,EDUCATION,D,25000,15.2,0.15,N,8,0
29,50000,OWN,8.0,HOMEIMPROVEMENT,B,9725,12.12,0.19,N,6,0
26,90000,RENT,8.0,PERSONAL,C,8400,,0.09,N,2,0
24,37500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5600,8.94,0.15,N,4,0
26,85000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,4800,11.59,0.06,Y,2,0
24,85000,MORTGAGE,4.0,MEDICAL,B,2500,10.38,0.03,N,4,0
25,50988,OWN,9.0,HOMEIMPROVEMENT,B,4200,9.99,0.08,N,3,0
35,36000,RENT,5.0,MEDICAL,A,7000,6.91,0.19,N,9,0
24,52000,RENT,3.0,MEDICAL,B,4000,9.88,0.08,N,2,0
26,40800,MORTGAGE,3.0,PERSONAL,A,7500,7.88,0.18,N,2,0
24,54400,MORTGAGE,8.0,DEBTCONSOLIDATION,C,12000,,0.22,Y,4,0
54,154000,MORTGAGE,1.0,PERSONAL,B,12000,12.69,0.08,N,26,0
38,65000,RENT,6.0,PERSONAL,C,7500,12.29,0.12,Y,13,0
24,28800,RENT,1.0,DEBTCONSOLIDATION,A,8500,,0.3,N,2,0
43,84000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,12000,5.42,0.14,N,16,0
23,57355,MORTGAGE,5.0,MEDICAL,C,25000,13.49,0.37,N,3,1
23,39456,OWN,7.0,EDUCATION,A,14000,7.29,0.35,N,3,0
23,73000,RENT,0.0,EDUCATION,D,10000,14.11,0.14,N,3,1
28,69000,MORTGAGE,4.0,EDUCATION,D,30000,,0.43,Y,9,1
27,52000,RENT,5.0,MEDICAL,B,26000,10.99,0.5,N,10,1
24,41500,MORTGAGE,8.0,EDUCATION,A,8500,7.14,0.2,N,4,0
31,75000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,2500,12.99,0.03,Y,5,0
27,80000,MORTGAGE,11.0,PERSONAL,B,20000,,0.25,N,10,0
23,97500,RENT,0.0,DEBTCONSOLIDATION,B,9600,10.37,0.1,N,3,0
31,200000,MORTGAGE,3.0,MEDICAL,A,30000,8.9,0.15,N,5,0
21,39996,MORTGAGE,6.0,EDUCATION,C,13000,13.48,0.33,N,2,0
40,72000,MORTGAGE,18.0,DEBTCONSOLIDATION,A,14500,7.88,0.2,N,12,0
38,18000,RENT,4.0,EDUCATION,C,3000,13.23,0.17,Y,14,1
22,73000,RENT,1.0,VENTURE,C,1800,11.41,0.02,N,3,0
22,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,7.49,0.25,N,4,0
24,23500,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000,10.38,0.3,N,4,0
23,50000,RENT,3.0,EDUCATION,B,10000,9.91,0.2,N,3,0
29,74872,RENT,4.0,PERSONAL,A,15000,7.88,0.2,N,5,0
33,98000,RENT,2.0,HOMEIMPROVEMENT,A,20000,6.91,0.2,N,7,0
28,74000,MORTGAGE,6.0,VENTURE,E,7000,15.38,0.09,N,9,1
27,160000,RENT,4.0,EDUCATION,B,8000,12.42,0.05,N,9,0
25,61000,OWN,2.0,PERSONAL,C,15000,14.65,0.25,N,2,0
23,40000,RENT,1.0,EDUCATION,C,9000,12.61,0.23,Y,2,0
27,49304,MORTGAGE,2.0,MEDICAL,C,10000,11.78,0.2,N,9,0
29,115000,MORTGAGE,7.0,EDUCATION,D,8100,16.49,0.07,Y,10,0
28,49000,MORTGAGE,11.0,VENTURE,C,8025,,0.16,Y,7,1
25,24000,RENT,3.0,EDUCATION,A,5000,6.92,0.21,N,4,0
33,48000,RENT,4.0,DEBTCONSOLIDATION,B,3600,11.99,0.07,N,10,0
23,33000,RENT,7.0,MEDICAL,D,5500,14.54,0.17,N,2,1
32,44500,OWN,3.0,HOMEIMPROVEMENT,A,15000,7.51,0.34,N,5,0
22,48132,RENT,5.0,MEDICAL,B,10000,11.71,0.21,N,4,0
30,90000,RENT,2.0,DEBTCONSOLIDATION,B,20000,11.99,0.22,N,9,0
22,22800,MORTGAGE,5.0,PERSONAL,A,2000,7.51,0.09,N,3,0
24,48500,RENT,5.0,MEDICAL,C,8000,15.96,0.16,N,3,0
33,62400,RENT,4.0,EDUCATION,B,15000,11.99,0.24,N,8,0
25,46800,MORTGAGE,0.0,MEDICAL,A,6000,5.42,0.13,N,4,1
37,55000,OWN,2.0,VENTURE,B,24375,10.37,0.44,N,13,0
28,60000,RENT,12.0,PERSONAL,B,20000,10.99,0.33,N,10,1
28,47831,RENT,8.0,DEBTCONSOLIDATION,C,16000,13.85,0.33,N,7,1
26,36000,MORTGAGE,2.0,PERSONAL,B,10000,10.75,0.28,N,2,0
32,52500,MORTGAGE,15.0,DEBTCONSOLIDATION,A,9500,6.92,0.18,N,7,0
27,48000,RENT,0.0,MEDICAL,B,10000,10.62,0.21,N,6,0
22,50000,OWN,2.0,EDUCATION,B,5600,11.86,0.11,N,2,0
31,95800,RENT,1.0,HOMEIMPROVEMENT,B,5750,9.45,0.06,N,10,0
26,45608,OWN,8.0,HOMEIMPROVEMENT,A,11000,6.62,0.24,N,2,0
34,138000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,11.12,0.18,N,6,0
48,128000,RENT,0.0,EDUCATION,D,7500,17.49,0.06,Y,11,1
23,210000,RENT,,EDUCATION,B,12000,10.59,0.06,N,2,0
35,39000,RENT,8.0,MEDICAL,B,5000,9.99,0.13,N,6,1
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,0.21,N,4,1
27,34900,RENT,3.0,MEDICAL,E,5000,16.7,0.14,Y,9,1
24,88400,RENT,8.0,MEDICAL,D,5000,,0.05,N,4,1
28,13200,RENT,0.0,MEDICAL,B,3000,10.99,0.23,N,6,1
25,112000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,6.99,0.14,N,4,0
28,73000,MORTGAGE,5.0,PERSONAL,C,12000,13.11,0.16,N,9,0
27,60000,RENT,9.0,VENTURE,B,3000,11.71,0.05,N,6,0
25,170850,MORTGAGE,9.0,MEDICAL,F,6500,15.01,0.03,N,2,1
24,40000,RENT,4.0,MEDICAL,D,14000,15.58,0.35,Y,3,1
33,112732,OWN,5.0,PERSONAL,B,5000,12.69,0.04,N,5,0
24,32000,RENT,9.0,MEDICAL,A,3600,7.49,0.11,N,3,0
22,50000,RENT,1.0,EDUCATION,A,11000,,0.22,N,3,0
22,61000,MORTGAGE,2.0,MEDICAL,A,18200,7.51,0.3,N,4,0
28,60000,MORTGAGE,,PERSONAL,B,3500,10.25,0.06,N,10,0
27,78000,OWN,4.0,MEDICAL,B,6000,12.18,0.08,N,5,0
26,54000,MORTGAGE,4.0,PERSONAL,A,9600,6.62,0.18,N,3,0
24,61000,RENT,8.0,PERSONAL,B,11200,9.99,0.18,N,3,0
25,40000,RENT,5.0,PERSONAL,A,6000,7.88,0.15,N,4,0
22,31404,RENT,0.0,PERSONAL,A,5000,7.51,0.16,N,3,0
22,52650,MORTGAGE,1.0,DEBTCONSOLIDATION,F,19200,17.26,0.36,N,4,1
24,57996,RENT,4.0,HOMEIMPROVEMENT,D,5000,13.24,0.09,N,4,0
24,79992,RENT,0.0,DEBTCONSOLIDATION,B,7500,10.71,0.09,N,4,0
21,53000,OWN,5.0,MEDICAL,A,3000,7.51,0.06,N,4,0
22,70000,MORTGAGE,1.0,MEDICAL,A,8400,7.88,0.12,N,2,0
22,30000,MORTGAGE,0.0,VENTURE,B,5000,11.48,0.17,N,4,0
28,60000,RENT,8.0,EDUCATION,A,10000,8.9,0.17,N,9,0
23,33276,RENT,4.0,EDUCATION,C,6000,11.03,0.18,Y,4,0
25,84000,MORTGAGE,9.0,MEDICAL,C,20000,15.27,0.24,N,3,0
28,46000,RENT,6.0,MEDICAL,B,5500,11.11,0.12,N,10,1
27,35000,RENT,2.0,MEDICAL,A,6000,9.32,0.17,N,10,0
26,76800,MORTGAGE,2.0,PERSONAL,A,12800,6.92,0.17,N,4,0
23,60000,RENT,7.0,PERSONAL,C,15000,14.22,0.25,Y,2,0
28,120000,MORTGAGE,12.0,EDUCATION,A,10000,5.42,0.08,N,6,0
25,92085,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2500,15.27,0.03,Y,3,1
36,37400,MORTGAGE,2.0,PERSONAL,B,6250,6.0,0.17,N,14,0
24,52000,RENT,2.0,MEDICAL,A,8000,7.51,0.15,N,4,0
22,32000,MORTGAGE,0.0,VENTURE,A,6950,7.74,0.22,N,3,0
42,33600,MORTGAGE,11.0,VENTURE,C,5000,,0.15,N,11,0
25,32000,RENT,0.0,EDUCATION,A,4800,7.14,0.15,N,3,0
28,36000,RENT,1.0,MEDICAL,C,4800,12.61,0.13,N,9,0
24,73000,RENT,5.0,MEDICAL,C,9600,13.92,0.13,Y,3,0
32,54000,MORTGAGE,6.0,EDUCATION,A,4800,,0.09,N,7,0
22,60000,MORTGAGE,6.0,MEDICAL,B,5000,11.83,0.08,N,4,0
22,52000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3000,7.05,0.06,N,2,0
22,82000,RENT,4.0,PERSONAL,A,14000,7.9,0.17,N,4,0
22,56950,RENT,6.0,MEDICAL,A,28000,,0.49,N,2,1
22,42000,RENT,6.0,MEDICAL,E,10000,16.32,0.24,Y,4,1
27,65000,RENT,9.0,PERSONAL,A,4000,6.99,0.06,N,5,0
44,35000,RENT,4.0,DEBTCONSOLIDATION,B,10825,10.65,0.31,N,12,1
33,56312,RENT,2.0,HOMEIMPROVEMENT,B,3000,11.71,0.05,N,9,0
32,27600,RENT,0.0,MEDICAL,A,7000,6.54,0.25,N,9,0
22,63000,RENT,2.0,VENTURE,A,5000,7.74,0.08,N,4,0
21,24000,RENT,4.0,HOMEIMPROVEMENT,C,9600,14.27,0.4,N,4,1
24,102000,RENT,8.0,EDUCATION,C,18000,12.53,0.18,Y,3,0
22,36000,RENT,6.0,MEDICAL,B,3000,11.49,0.08,N,4,1
30,150000,RENT,5.0,DEBTCONSOLIDATION,C,25000,12.53,0.17,N,6,0
28,45100,MORTGAGE,2.0,VENTURE,A,6000,5.42,0.13,N,9,0
25,30000,MORTGAGE,6.0,PERSONAL,A,4000,7.14,0.13,N,2,0
32,85000,MORTGAGE,16.0,PERSONAL,A,10000,7.74,0.12,N,8,0
28,20000,RENT,3.0,VENTURE,C,3000,,0.15,Y,6,0
25,34000,RENT,0.0,HOMEIMPROVEMENT,C,10000,13.79,0.29,Y,4,1
23,38000,RENT,0.0,MEDICAL,B,5000,11.58,0.13,N,3,0
28,95000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,23450,7.9,0.25,N,5,0
32,28800,RENT,3.0,MEDICAL,A,7000,7.51,0.24,N,10,0
26,65000,RENT,0.0,HOMEIMPROVEMENT,C,4800,13.72,0.07,N,2,0
22,115000,RENT,4.0,MEDICAL,A,4800,7.88,0.04,N,2,0
36,37500,MORTGAGE,6.0,VENTURE,A,10000,9.32,0.27,N,12,0
22,94500,RENT,2.0,PERSONAL,B,20000,,0.21,N,2,0
26,108000,MORTGAGE,3.0,VENTURE,B,9000,10.38,0.08,N,4,0
26,75000,RENT,5.0,PERSONAL,A,20000,6.91,0.27,N,2,0
30,54000,MORTGAGE,12.0,MEDICAL,C,15000,14.72,0.28,Y,9,0
30,42000,MORTGAGE,13.0,EDUCATION,D,3000,15.33,0.07,Y,9,0
23,54000,MORTGAGE,0.0,EDUCATION,B,10000,11.49,0.19,N,4,0
29,32997,RENT,7.0,DEBTCONSOLIDATION,A,10000,5.79,0.3,N,7,0
22,68500,MORTGAGE,3.0,PERSONAL,B,12000,,0.18,N,4,0
28,33600,RENT,0.0,MEDICAL,D,13000,14.61,0.39,N,8,1
31,95000,RENT,0.0,PERSONAL,A,9450,6.54,0.1,N,6,0
23,75000,RENT,1.0,MEDICAL,A,6000,6.03,0.08,N,3,0
23,12996,OWN,0.0,DEBTCONSOLIDATION,C,2400,13.49,0.18,Y,2,1
22,39900,RENT,4.0,EDUCATION,B,19000,12.18,0.48,N,2,1
21,84400,OWN,2.0,VENTURE,A,12000,8.94,0.14,N,3,0
23,88000,MORTGAGE,2.0,MEDICAL,C,6625,11.22,0.08,Y,3,0
24,40800,MORTGAGE,1.0,EDUCATION,D,6000,12.92,0.15,N,3,0
41,17000,RENT,0.0,PERSONAL,C,1500,15.23,0.09,N,13,1
23,33600,MORTGAGE,8.0,PERSONAL,A,8000,6.99,0.24,N,2,0
28,133000,MORTGAGE,6.0,DEBTCONSOLIDATION,E,20000,,0.15,Y,5,1
21,18492,RENT,0.0,EDUCATION,D,5000,12.92,0.27,Y,3,1
31,200000,MORTGAGE,1.0,MEDICAL,B,7800,9.63,0.04,N,5,0
23,72250,MORTGAGE,7.0,MEDICAL,D,35000,15.99,0.41,N,2,1
25,60000,OWN,5.0,VENTURE,C,1200,13.85,0.02,N,2,0
24,26400,OWN,8.0,VENTURE,B,3000,10.59,0.11,N,2,0
25,56000,RENT,2.0,DEBTCONSOLIDATION,B,5000,,0.09,N,4,0
22,18000,RENT,2.0,VENTURE,A,6000,6.62,0.33,N,2,1
33,78000,RENT,7.0,HOMEIMPROVEMENT,C,10000,13.06,0.13,Y,9,1
21,82000,MORTGAGE,3.0,PERSONAL,A,11000,,0.13,N,3,0
28,44900,RENT,12.0,MEDICAL,C,17500,14.35,0.39,Y,10,1
21,36800,MORTGAGE,5.0,EDUCATION,A,12400,7.51,0.34,N,4,0
51,62046,RENT,8.0,VENTURE,A,8000,,0.13,N,30,0
36,185000,MORTGAGE,20.0,VENTURE,B,6000,10.0,0.03,N,15,0
26,49200,MORTGAGE,8.0,EDUCATION,A,4800,6.17,0.1,N,3,0
24,22000,OWN,1.0,DEBTCONSOLIDATION,D,3000,16.0,0.14,Y,2,0
21,12120,RENT,0.0,DEBTCONSOLIDATION,A,3600,8.32,0.3,N,2,1
22,42500,RENT,2.0,DEBTCONSOLIDATION,B,5000,12.42,0.12,N,4,0
29,46000,MORTGAGE,9.0,PERSONAL,A,4000,6.76,0.09,N,9,0
22,48000,OWN,4.0,PERSONAL,B,2400,11.46,0.05,N,3,0
25,67200,RENT,3.0,HOMEIMPROVEMENT,C,12000,13.49,0.18,Y,4,0
22,100000,MORTGAGE,4.0,EDUCATION,A,13500,,0.14,N,4,0
31,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,18000,17.39,0.25,Y,10,1
47,25000,OWN,2.0,PERSONAL,C,10750,14.22,0.43,Y,16,0
26,72996,MORTGAGE,1.0,EDUCATION,B,15000,10.38,0.21,N,4,0
22,105000,MORTGAGE,6.0,MEDICAL,A,12000,6.62,0.11,N,4,0
29,53590,MORTGAGE,2.0,HOMEIMPROVEMENT,B,11225,11.14,0.21,N,7,0
25,20000,OWN,0.0,PERSONAL,D,5650,15.99,0.28,Y,2,0
23,69000,RENT,8.0,EDUCATION,B,9000,9.63,0.13,N,4,1
28,25000,RENT,0.0,EDUCATION,A,7000,6.92,0.28,N,7,0
36,408000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,35000,7.9,0.09,N,13,0
23,44000,MORTGAGE,0.0,VENTURE,A,5500,6.17,0.13,N,4,0
25,32400,RENT,2.0,MEDICAL,B,4900,11.49,0.15,N,2,1
21,26124,RENT,3.0,EDUCATION,D,8875,15.62,0.34,Y,3,1
30,37200,MORTGAGE,0.0,MEDICAL,C,6600,13.49,0.18,N,9,0
30,9600,RENT,,PERSONAL,A,1800,5.99,0.19,N,8,1
36,108000,MORTGAGE,1.0,MEDICAL,A,7000,7.74,0.06,N,14,0
23,80796,MORTGAGE,7.0,MEDICAL,A,5000,,0.06,N,3,0
24,24000,RENT,8.0,MEDICAL,B,2000,,0.08,N,3,0
23,72000,RENT,7.0,VENTURE,B,12000,9.99,0.17,N,3,0
30,111996,RENT,1.0,DEBTCONSOLIDATION,A,12000,7.49,0.11,N,6,0
22,28000,RENT,3.0,EDUCATION,B,3200,10.59,0.11,N,2,0
22,50000,MORTGAGE,6.0,PERSONAL,A,8000,6.03,0.16,N,3,0
43,50000,OWN,3.0,MEDICAL,C,5000,13.35,0.1,Y,12,0
30,90000,MORTGAGE,14.0,MEDICAL,A,18000,8.49,0.2,N,9,0
28,72000,RENT,2.0,MEDICAL,B,7000,11.49,0.1,N,7,0
32,35004,RENT,3.0,MEDICAL,D,8150,16.49,0.23,Y,5,0
27,33000,RENT,9.0,PERSONAL,B,5000,10.0,0.15,N,10,0
22,72000,MORTGAGE,6.0,EDUCATION,E,8000,16.45,0.11,N,4,0
24,150000,RENT,8.0,PERSONAL,B,5000,,0.03,N,2,0
26,105000,MORTGAGE,0.0,PERSONAL,B,5300,12.69,0.05,N,4,0
33,40000,RENT,4.0,VENTURE,B,4000,,0.1,N,7,0
31,72000,RENT,15.0,HOMEIMPROVEMENT,C,6000,13.23,0.08,N,5,0
27,40000,RENT,10.0,DEBTCONSOLIDATION,B,10000,11.36,0.25,N,5,0
31,28000,RENT,1.0,HOMEIMPROVEMENT,D,3600,16.49,0.13,N,7,1
26,48000,RENT,0.0,DEBTCONSOLIDATION,B,13000,11.26,0.27,N,3,0
24,54000,RENT,6.0,DEBTCONSOLIDATION,A,5500,8.07,0.1,N,3,0
35,14400,RENT,1.0,HOMEIMPROVEMENT,B,3000,,0.21,N,7,1
54,107000,RENT,27.0,VENTURE,B,10000,9.91,0.09,N,20,0
36,33600,RENT,3.0,EDUCATION,B,12000,11.36,0.36,N,16,1
33,40000,MORTGAGE,1.0,PERSONAL,A,7200,9.32,0.18,N,8,0
28,81120,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5200,11.49,0.06,N,7,0
24,49000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5000,12.18,0.1,N,3,1
26,69600,MORTGAGE,3.0,VENTURE,C,5000,11.66,0.07,N,4,0
22,18000,OWN,1.0,MEDICAL,D,5400,15.31,0.3,Y,2,1
23,50000,MORTGAGE,5.0,PERSONAL,B,9000,11.14,0.18,N,2,0
